Wk_Year,Channel,Channel2,LF_Mall,Normal.Rollover.Class,Rep.brands,Brand_name,Sales.w.Price,Sales.Actual,Qty
201905,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,857.0000000000002,684.6081818181817,120.0
201906,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,30473.818181818187,11983.91,1805.0
201906,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,6088.000000000001,3855.4409090909103,525.0
201906,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,4189.818181818182,1683.3881818181817,224.0
201906,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,955.6363636363641,586.7681818181817,82.0
201906,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,14.5454545454546,-67.36659090909097,0.0
201906,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,676.0909090909093,487.6547636363636,46.0
201906,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,62.0000000000001,46.8181818181819,4.0
201906,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,3361.9090909090914,2542.672727272728,153.0
201906,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,9321.36363636364,5077.375454545455,617.0
201906,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,1231.0,932.859090909091,118.0
201907,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,47004.05454545456,17297.233181818185,2566.0
201907,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,10082.363636363638,6239.224272727273,709.0
201907,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,9283.272727272732,3597.9660000000003,537.0
201907,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,2381.09090909091,1491.5913636363637,168.0
201907,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,215.27272727272734,107.13454545454552,12.0
201907,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,1240.727272727273,800.7606727272733,67.0
201907,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,140.3636363636365,129.45454545454547,8.0
201907,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,2524.3636363636365,1952.3781818181822,147.0
201907,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,23092.909090909096,11193.74090909091,1491.0
201907,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,2145.727272727273,1644.9809090909089,182.0
201908,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,38857.76363636365,14670.71090909091,2339.0
201908,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,7863.363636363638,4858.2354545454555,619.0
201908,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,5931.454545454546,2503.5609090909097,389.0
201908,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,1643.8181818181824,1044.9190909090912,123.0
201908,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,253.63636363636348,147.10363636363653,15.0
201908,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,1952.8181818181824,1293.27,116.0
201908,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,-63.27272727272731,-44.2909090909091,-2.0
201908,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,3573.6363636363644,2868.1054545454554,186.0
201908,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,40238.27272727274,18049.44181818182,2463.0
201908,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,1637.5454545454547,1274.04,160.0
201909,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,37840.1090909091,15090.63090909091,2720.0
