Wk_Year,Channel,Channel2,LF_Mall,Normal.Rollover.Class,Rep.brands,Brand_name,Sales.w.Price,Sales.Actual,Qty
201906,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,38817.90909090909,16646.53636363636,2197.0
201906,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,20000.454545454544,12206.476363636362,1290.0
201906,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,5743.272727272726,2529.4463636363635,381.0
201906,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,3414.090909090908,2147.7600000000007,206.0
201906,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,1130.4545454545453,458.97873636363664,55.0
201906,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,10499.727272727274,6829.298427272728,762.0
201906,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,7771.81818181818,5789.645454545454,510.0
201906,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,48913.27272727273,25297.784545454546,2826.0
201906,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,7602.909090909089,5360.427272727274,570.0
201907,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,43392.454545454544,18739.91490909091,2401.0
201907,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,19170.272727272724,11752.926636363638,1394.0
201907,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,10170.999999999998,4427.682909090908,529.0
201907,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,4666.363636363636,2989.9551818181817,319.0
201907,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,1240.363636363637,713.1707,56.0
201907,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,11363.909090909092,7603.3814,791.0
201907,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,226.8181818181814,158.7727272727275,5.0
201907,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,10832.454545454546,8202.627272727272,817.0
